,,Ωbh2,Ωch2,h,τ,ns,lnA,logL,logL_birth,nlive
labels,,$\Omega_b h^2$,$\Omega_c h^2$,$h$,$\tau$,$n_s$,$\ln(10^{10}A_s)$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,,
6096,1.2989880487035275e-94,0.022660728362943753,0.11808750546973311,0.7109271389921344,0.14468185288442276,0.9600509656110434,3.142417596485748,92327.53478011885,92262.52571138841,484
6097,1.6522499860909262e-94,0.023273850011546977,0.12420514345148737,0.6868893483193867,0.0716052666598284,0.9598147412823781,2.9995889235371327,92327.77533256853,92307.69961436457,483
6098,2.0280102366063354e-94,0.023088556247639096,0.1203304277436949,0.6884135020588479,0.04238866538618857,0.9354018691886208,2.9542617598588907,92327.98024971494,92256.18209095733,482
6099,2.632506360420348e-94,0.0225918226395402,0.09702533494888192,0.7999147346588813,0.15846624222310815,1.0098349846577892,3.1249411264434723,92328.26129293602,91991.74831622443,481
6100,2.702178080260882e-94,0.021554332866827626,0.10469432348911634,0.7523028038930532,0.1547938786967022,1.0165822789502772,3.1158602258139725,92328.30799155677,91419.93303703757,500
6101,2.76060245395127e-94,0.02172457340724886,0.12692795634294238,0.6708574890237511,0.05520482132702501,0.951270368091746,3.0020648126114695,92328.3293823489,92273.98282029267,499
6102,3.0563149589614214e-94,0.022404949455492523,0.11275602472083406,0.7117756211841861,0.11858229642668353,0.9864520145938901,3.058762901585935,92328.43114334105,92273.98282029267,498
6103,3.354427219336875e-94,0.02267381736193388,0.10499315428006271,0.763948976694492,0.1544037196802942,1.0173470142774614,3.117423874000052,92328.52421444393,92299.47551368698,497
6104,3.383415120181274e-94,0.021337654171538874,0.12715095743858126,0.6559208540302011,0.04411301291280103,0.9404431002162925,2.9812696623660457,92328.53281900255,92142.27521126659,496
6105,3.4759094708741695e-94,0.02192263448025188,0.12977636273647092,0.6654641950701651,0.054564949214066696,0.9636410821691329,2.9912874169551382,92328.55978957558,92328.26129293602,495
6106,4.730990950215255e-94,0.023337392747271965,0.10403647818064506,0.7650884762813464,0.07249010167859125,0.9917332909574373,2.965344691508906,92328.86806809634,92268.6925262123,494
6107,6.140425181754931e-94,0.022539020268089887,0.12065482176617634,0.6900897641686146,0.15105662937615064,0.9738451521039494,3.1385141707674786,92329.12882740017,91231.7174669843,493
6108,6.553893024732662e-94,0.023654683283466767,0.11116569785950305,0.740427482045091,0.07519818042791082,0.9498744086922439,3.006373676379564,92329.19399264058,91842.12660571086,492
6109,8.067956206184787e-94,0.02311073044905505,0.11722409445919874,0.7114320690087542,0.12832798505615925,0.9559376996040279,3.103207625273789,92329.40183360456,92256.18209095733,491
6110,1.0229319970140794e-93,0.023941446779876148,0.11317289749340227,0.7315497385521714,0.13206165052965774,0.9500587738037543,3.1150736103878636,92329.63919151624,92248.17436479467,490
6111,1.1806612878099728e-93,0.023177897097546554,0.1193735500348383,0.6992398005144932,0.10453795740671715,0.9426647908744235,3.0663449805371856,92329.78259320046,92277.92823338084,489
6112,1.3130638323290436e-93,0.023027733263888083,0.12627847050705102,0.6753755206706946,0.08589556936809194,0.9470187300459252,3.0487489815137727,92329.88888171533,92291.1499974877,488
6113,1.3914159513429513e-93,0.022017391777997882,0.11597542889992209,0.7042674010001976,0.0973130970860539,0.9501276463540058,3.067538164347889,92329.94684040424,92248.17436479467,487
6114,1.773010330239135e-93,0.0215736188096237,0.10044639311817484,0.7667670133496398,0.1285319495222555,1.01248621270505,3.066508467150289,92330.18919735905,92262.52571138841,486
6115,5.507168566081942e-93,0.02315069251636295,0.12475107770902245,0.6753807811106722,0.05728692813523765,0.9335475858568951,2.9945256299322334,92331.3225691248,92115.93887257058,485
6116,5.641570052554183e-93,0.023123968669958535,0.1240653935612637,0.6812274927556059,0.12204790003228383,0.9269538256911629,3.1199208392166042,92331.34668091044,92277.92823338084,484
6117,7.878395159353783e-93,0.022705583008133867,0.11910160052008209,0.690352650295628,0.12143472537292006,0.9429623539202816,3.099250793451034,92331.68064272871,92099.01173933301,483
6118,9.029587974266742e-93,0.022454396529263072,0.10490008192731619,0.7516622559809437,0.07438565943970148,0.9966945332017327,2.9743587894735746,92331.8170252434,92133.76992904874,482
6119,1.0403691284811623e-92,0.02191288329579115,0.10865808183572552,0.7405185501178426,0.12855073007291326,0.9957774849787433,3.098210230847869,92331.97884115326,91929.99312663937,481
6120,1.1925434917174455e-92,0.0224476203599609,0.13088057587886623,0.6604626841208581,0.11142245182029949,0.9496948011111899,3.0936136505029768,92332.1359308437,92099.01173933301,500
6121,1.5145896606857131e-92,0.022028972723183698,0.11812722986386388,0.6960643252138332,0.11270187627870687,0.953561747838235,3.101277595286953,92332.37498698078,92142.27521126659,499
6122,2.3514086545528278e-92,0.02327226686170828,0.10781441262916815,0.7457331726705375,0.05565909490969365,0.9859842399203036,2.9342544667892136,92332.81485700558,92268.6925262123,498
6123,4.699420547774188e-92,0.022368216778187792,0.11860657783208695,0.7126180072886319,0.10607927913686185,0.9721762720823546,3.0763975407817057,92333.50728164295,92317.74662834243,497
6124,5.4894573097302914e-92,0.02316922526920592,0.10925175951768824,0.751806093058647,0.1297785647138959,0.9659011473058514,3.1155799018342774,92333.66267182949,92221.24365975418,496
6125,5.501921900025536e-92,0.021544221065118257,0.13086711491646658,0.6417959045266808,0.15063603678139323,0.9557436567745888,3.1671403327878784,92333.6649398971,92288.95708138257,495
6126,6.564425952995346e-92,0.022337804714696013,0.11135408849462833,0.7286841475572277,0.0736374009719372,0.990391360467012,2.969091673963283,92333.84150749295,92288.95708138257,494
6127,8.957307996859369e-92,0.022677465834214403,0.12714284132315398,0.6670692238494531,0.11050048358315193,0.9560752392034596,3.0779714496801818,92334.1523121646,92296.14229539131,493
6128,2.1979218071657415e-91,0.022754587807836284,0.1253848783983269,0.6698274061468622,0.14442723170621807,0.9292821249677519,3.16341165902232,92335.04993980334,92291.1499974877,492
6129,2.3126349953848363e-91,0.022576193630577307,0.1255014129426989,0.6653183803308108,0.12379939356555388,0.9293461681064092,3.1227676652167524,92335.10081508762,92323.60837676254,491
6130,2.471012828015935e-91,0.022447797143236983,0.13069443742312123,0.6669319977307394,0.07785506408926345,0.9590129483285295,3.0317948300196584,92335.16705564095,91015.17370628525,490
6131,2.619594466161695e-91,0.022422677262211976,0.12610004035102307,0.6592614572458163,0.057654952554522146,0.9441850335325085,2.979916655661619,92335.22544704442,87899.4530028252,489
6132,6.479810011211629e-91,0.022879769401525255,0.12438808841497996,0.6749750013427209,0.12708186658463214,0.9242497518386513,3.140528666474323,92336.13111871321,92328.26129293602,488
6133,6.529281695072766e-91,0.022399535947535278,0.11847965547577016,0.689516729994474,0.15663981504389166,0.9705161535617102,3.1518380779275317,92336.13872445902,92256.18209095733,487
6134,7.088267818207588e-91,0.02279714441419099,0.12550863559389375,0.6836841355308686,0.04936564324715332,0.9577726259923179,2.9594580000026873,92336.22086851986,92221.24365975418,486
6135,9.631677562732212e-91,0.022851343015030747,0.11247074007575271,0.7358746196601503,0.054435130455394096,0.9953952988375019,2.9422399581557817,92336.52748493491,92317.74662834243,485
6136,2.4362309326801984e-90,0.02272568432966346,0.1072518165894559,0.7438455710161443,0.1465237327247429,0.9950636472980936,3.1168381409648642,92337.45546476083,92248.17436479467,484
6137,2.7195032699428167e-90,0.0226156935071049,0.1250298005126484,0.6872440580816642,0.13189284740720988,0.9695424899171704,3.121600151418018,92337.56546185781,92175.83464441818,483
6138,3.0345609962750305e-90,0.021999049469795036,0.11760505584475968,0.7002870166046077,0.14904846190909854,0.9882290400220968,3.143523055510858,92337.67507938255,92252.0153245028,482
6139,3.96528292419966e-90,0.02307431338253145,0.12819556383072875,0.672258308857465,0.048199394459790004,0.9345552769196139,2.990530744749657,92337.96275179676,92030.88892145397,481
6140,5.233075763840458e-90,0.022489553619509856,0.13087977422419494,0.6540759449234667,0.1598394027246393,0.941574797089694,3.1942008461716176,92338.26075065188,92313.31669820125,500
6141,7.559860627524354e-90,0.02226223950147927,0.12517570176678058,0.6787054006178205,0.1277303435820871,0.9574294208114889,3.1349372686659525,92338.62860420102,92006.26567218654,499
6142,9.130735518524775e-90,0.023140935397619078,0.11408580403114683,0.7327384404101371,0.12327707933894876,0.9735557365675754,3.086474256122417,92338.8173976985,92262.52571138841,498
6143,9.377262652902107e-90,0.02192529086177156,0.1302319298123707,0.6512042886261485,0.09721186013945522,0.9223130902404792,3.0935394051627125,92338.84403933887,92302.92059062814,497
6144,1.0378449841308382e-89,0.022708032434361137,0.10164781902986324,0.7809418553635948,0.0941774643759404,1.0028777257358328,3.008345015443629,92338.94548297218,91953.6198492496,496
6145,1.2025759163173914e-89,0.02174618930582509,0.11985591934175246,0.6913420106151325,0.08533666784819734,0.9952141387587226,3.0024319954451015,92339.09280239258,92331.97884115326,495
6146,1.2220621486322454e-89,0.022928671046211067,0.12128613408926361,0.6887008405714252,0.11719088570412206,0.9645434075255791,3.0833811152308965,92339.10887625709,92199.59925683639,494
6147,1.8076466455265387e-89,0.02368536220819542,0.11813105091471478,0.7203043598646854,0.15444828411556175,0.9600553962074337,3.1668068110205496,92339.50036234295,92191.84987137382,493
6148,2.318188822268356e-89,0.023358363168711156,0.1206183516707597,0.7024187400121853,0.10287035467320416,0.9578102561720788,3.070110734489811,92339.74912274024,92313.31669820125,492
6149,2.5642800669687186e-89,0.02317555821314207,0.12710496925182885,0.6817482969792934,0.15411657928003478,0.9343294730730113,3.1895920557064117,92339.85001430308,92215.98888670956,491
6150,2.777615558413729e-89,0.02190412409541391,0.10716100230149636,0.7337686508083858,0.12203507519295163,0.9759926546616071,3.0788092653239434,92339.92992938636,92221.24365975418,490
6151,2.810335086973646e-89,0.021740061066838404,0.10563735234731712,0.7491369912412928,0.06828226058043678,1.0218440511493483,2.945624933886655,92339.94164026377,92296.14229539131,489
6152,3.8097101830121604e-89,0.02242595112169505,0.12149800960964165,0.6801329144302966,0.09802024478642124,0.9372849093117457,3.0624854033799176,92340.24588965828,92191.84987137382,488
6153,4.312047110074249e-89,0.02312430470425554,0.10904707009858186,0.7409993689282472,0.12986774497807865,0.9936667161884294,3.0763865655406395,92340.36974929839,92256.18209095733,487
6154,5.072598867292037e-89,0.022620074716966868,0.1237907490405839,0.6735866071550942,0.05335390846831623,0.9594675109741045,2.9567759307968715,92340.53218982287,92277.92823338084,486
6155,5.431433474845506e-89,0.022284627211078937,0.1126753822676454,0.7244987784284945,0.04634281325890015,0.9917875613644722,2.9357617571843218,92340.60053963028,92021.06938803484,485
6156,5.823952248119354e-89,0.022274330398549636,0.10527767143939437,0.7585211195686764,0.07445834292559912,1.0085871111626268,2.9614871603721955,92340.6703156512,92049.71721131932,484
6157,7.636454972714962e-89,0.0231749597797541,0.1152338655591462,0.7260695081812734,0.04150764736859162,0.9575620482976148,2.9514604329491343,92340.94127002617,92277.92823338084,483
6158,1.438431378577607e-88,0.02110543143515294,0.12883917282545868,0.6535611453864927,0.12651788219277227,0.9734709830824472,3.124224455132634,92341.5744748319,90678.00854911347,482
6159,2.0286983729622992e-88,0.021490127318669165,0.12401089154258965,0.6615106874520158,0.06829402527588564,0.9413151792669655,3.0168760164640935,92341.9384779976,92282.8250396472,481
6160,2.0450238747237666e-88,0.021844435335229763,0.12420033808473191,0.6684116201448947,0.15087415432140155,0.9343281821080167,3.187616371310665,92341.96706992757,92235.96717491931,500
6161,2.396691860564397e-88,0.023145037745272958,0.12423859273034427,0.6872527183153939,0.04997984758098003,0.9635784754450882,2.9546835001670004,92342.12574985853,92099.01173933301,499
6162,3.141001628746981e-88,0.022023082431644157,0.12656209089189188,0.6666251629359771,0.06596298455128147,0.9473196583284673,3.0219365197300267,92342.39620220257,92049.71721131932,498
6163,4.2683897526139336e-88,0.02314879901359671,0.1154451607754493,0.7183753768934192,0.13396502565764465,0.9372296922996024,3.1412579552018562,92342.70289711247,92337.96275179676,497
6164,4.8487992194726215e-88,0.022194634468326434,0.10013093572271348,0.7691853383982968,0.08890772393741987,1.0057099092750588,2.9863680508557127,92342.83039155415,92282.8250396472,496
6165,5.09176976447776e-88,0.02183935003146437,0.11344993244644405,0.7033931617409909,0.15066818534972298,0.988523866154699,3.130415993143049,92342.879285928,92191.84987137382,495
6166,7.75138744602363e-88,0.02098043726910982,0.12298739624104092,0.6670369884337287,0.05541767221762227,0.9790930133814884,2.9610421274564658,92343.2995323161,91593.47234086126,494
6167,8.11015452158037e-88,0.02348031595279256,0.11387456729852884,0.7311419360452315,0.04015862023978008,0.9686407777804064,2.9336701888083048,92343.34477738463,92337.96275179676,493
6168,8.76261501798244e-88,0.022098344605157326,0.12167939183419293,0.6803908539544072,0.11615314114340304,0.9726552171022905,3.071012313387061,92343.4221548419,92273.98282029267,492
6169,1.155343838519973e-87,0.022554586328864833,0.1266093311773093,0.667958159169941,0.06508856501275789,0.9222065548562897,3.0193176151694634,92343.69864355182,92288.95708138257,491
6170,1.423488113217941e-87,0.02277662588325042,0.12075142183206687,0.6991069393267179,0.15056421724759173,0.9383058451807442,3.175045775153111,92343.90735583377,92133.76992904874,490
6171,1.590231815643236e-87,0.02310051468695797,0.11248739000519847,0.7198393525902443,0.06725378043405646,0.9606407062806704,2.9805152165322437,92344.01812535807,92221.24365975418,489
6172,1.7492347406662039e-87,0.022987452583915526,0.11593433394372354,0.7037007673437436,0.12403826310817988,0.9466544307230951,3.1026583232586566,92344.11342395771,92302.92059062814,488
6173,2.5457296948186275e-87,0.021671942430514058,0.10787390139673747,0.7275823490639974,0.04540944582520797,1.0013223000894016,2.906352707284295,92344.48866288239,92302.92059062814,487
6174,2.8414636549298575e-87,0.020988333994710305,0.12162048795579994,0.6779870071672773,0.06928445320808689,0.976471116334754,3.005686473991481,92344.59856484733,92337.96275179676,486
6175,4.0082211328011656e-87,0.022170502897489806,0.11059745191008392,0.7238126474470926,0.1286091227028811,0.9599548959301438,3.1130095122708643,92344.94259309157,92228.65614611196,485
6176,5.058773016784235e-87,0.022560950535090666,0.12081042584410384,0.6977196923382358,0.08545902208889661,0.9380277714719398,3.0560047684994256,92345.17536952355,92328.26129293602,484
6177,5.184548956313915e-87,0.02116419272775933,0.12782961181296135,0.6502512400587638,0.11536066282521378,0.968092709113993,3.101286773702009,92345.19992840425,92323.60837676254,483
6178,6.875184997240615e-87,0.02231261037656306,0.11753711454796208,0.7052016550633201,0.1556050505155416,0.9904918491144667,3.1383419822053185,92345.48216410834,92282.8250396472,482
6179,8.378186817020724e-87,0.022521318247512283,0.11217638112703274,0.7249583514117043,0.13233509062084028,0.9988843079742553,3.0790181741140494,92345.70003905056,92221.24365975418,481
6180,1.0652140063197516e-86,0.022308934339753207,0.11877505637507169,0.6874711330446693,0.14579907290795274,0.9447118762404075,3.1494090634227265,92345.96074520431,92205.19893285338,500
6181,2.161317081065167e-86,0.023029322044550368,0.10947163952995119,0.7456557433661324,0.08496408972331827,0.9860650797062979,2.9937292721382844,92346.66828727606,92248.17436479467,499
6182,2.2477731771682874e-86,0.023093893958028737,0.12663299343064457,0.6725331617621583,0.06601169493955673,0.9228968713697056,3.015673303689454,92346.70750950754,92252.0153245028,498
6183,2.4820551775080056e-86,0.02264478223820031,0.12771675183736733,0.6769124431511842,0.15439405936600778,0.9566876676313175,3.1808289021293206,92346.80665639804,91542.02010187859,497
6184,2.5505046563567812e-86,0.021519568359296505,0.12430221200596023,0.6653811034600408,0.1537663812872845,0.9514865074670797,3.1713491487093,92346.83386072448,91941.47368338297,496
6185,3.115041826005458e-86,0.023352017888631175,0.1181908684857807,0.7086993295010429,0.08032493813460777,0.9362336220309939,3.0291622614346236,92347.03381205988,92307.69961436457,495
6186,3.379123211766382e-86,0.021892426611153492,0.11306965622774075,0.7056759690357723,0.06732092503663549,0.9668802628597739,2.985952311783705,92347.11518575148,92268.6925262123,494
6187,3.406028716152218e-86,0.02121459847777962,0.12828138431059055,0.6488335965244626,0.11650480278138997,0.9748485619872356,3.092184311303991,92347.12311649369,92323.60837676254,493
6188,3.477755043842474e-86,0.02166474886229143,0.10351904799853988,0.7591875153064616,0.10918365917408847,1.008946455827257,3.037697550857407,92347.14395646371,92248.17436479467,492
6189,5.790657836529798e-86,0.021360286172635103,0.12248152514450887,0.6795131046655728,0.050119781388793846,0.9951049369830697,2.9469696982337092,92347.65381538155,92199.59925683639,491
6190,6.511366539511225e-86,0.022971336271523687,0.10757373801077962,0.7441192580268845,0.09709580144766779,0.9850967322917751,3.0253493697177256,92347.77111882853,92302.92059062814,490
6191,6.564474977931477e-86,0.02275399875841778,0.13484278552032394,0.6462021735424379,0.08772628866474502,0.9103823014096876,3.0853013115848174,92347.7792420121,92296.14229539131,489
6192,6.764119636022221e-86,0.02142736302083266,0.107072227137764,0.7336308550916876,0.06703688469450456,1.0003999654423406,2.955843873901059,92347.80920159849,92328.26129293602,488
6193,7.278548566350965e-86,0.021835755225716437,0.1280083585127227,0.6596807166476064,0.0773231466503168,0.9768980912856454,3.008099555941342,92347.88250095001,92291.1499974877,487
6194,8.588369292187395e-86,0.022912981701290865,0.1109054336338834,0.7457781556088166,0.0761339599784633,0.9876237375034581,2.9939705341934437,92348.04797836048,92299.47551368698,486
6195,8.715135427714142e-86,0.022146525513509593,0.12377639801172631,0.6773864530968803,0.06192879292743695,0.9483635408408007,2.9892756408555052,92348.0626306989,92183.46797292231,485
6196,9.156832507683036e-86,0.022138698301211502,0.12311361292724135,0.691629844187331,0.08579968659866523,0.9605557539733873,3.050230246176378,92348.11206980322,92262.52571138841,484
6197,1.063013065587665e-85,0.02362763781183223,0.10868059170862986,0.7468289484351517,0.08479568438012343,0.9607799764240897,3.011226390833853,92348.26126196395,92183.46797292231,483
6198,2.2363150065841445e-85,0.02152321287895484,0.12581769825376518,0.6718901433977311,0.050778244056511476,0.9773449379000391,2.959695967247126,92349.00498399831,92302.92059062814,482
6199,2.4683131792083868e-85,0.021923636763854695,0.1335451153056903,0.6400808438567009,0.10212813934208169,0.9534255725909402,3.0829144163578603,92349.12385154066,92313.31669820125,481
6200,2.462395467113364e-85,0.022659808116673313,0.1189069319052989,0.703352435485272,0.15248365486001417,0.9519922567702278,3.1611990373690735,92349.14202804767,92228.65614611196,500
6201,2.6096104513170515e-85,0.02238741590308527,0.1320001306591719,0.643468581346818,0.10472978495966698,0.9247164797235307,3.103987372677902,92349.20009436224,92215.98888670956,499
6202,2.9616421768990434e-85,0.021246932163885558,0.12326570368245883,0.6604934803438196,0.08899488503997328,0.9690019829104356,3.027594179357836,92349.3266373084,91304.57074010537,498
6203,3.802165091343683e-85,0.02254203068550492,0.12973436707049352,0.6563526953465129,0.0983779768519345,0.9203466151325228,3.0868975283315225,92349.57646406977,92248.17436479467,497
6204,1.1593722292959617e-84,0.021700742690453655,0.11072114624352095,0.7231293648564835,0.10151140787502282,0.9813579232368425,3.0380945261695302,92350.6913571744,92228.65614611196,496
6205,1.262874013123915e-84,0.022272740178165443,0.09818163734745372,0.7810125219039055,0.12865654545034244,1.0136020700812718,3.0614980721905516,92350.77686858372,92337.96275179676,495
6206,2.0648271461052033e-84,0.02172495193410073,0.12060297657841909,0.6835668488830565,0.04145376572749464,0.9773793253304329,2.9240446995764082,92351.26852501383,92288.95708138257,494
6207,2.186631932769273e-84,0.022608634384759716,0.1047984938606597,0.7544153223480469,0.07787615908376079,0.9756979125048663,2.991903226614326,92351.32584092717,91419.93303703757,493
6208,2.3663191047715053e-84,0.021930805958662692,0.12053587637281828,0.6768105499504264,0.060556968826995315,0.9561073052631343,2.9730168053532844,92351.40481412486,92337.96275179676,492
6209,3.5663044742415676e-84,0.02214123324928208,0.11436128249225454,0.7215518006008664,0.14896426861027312,1.0040955150467523,3.1227921068995297,92351.81500839577,92152.39373407513,491
6210,4.758446748778726e-84,0.022372163386864666,0.11111031897935306,0.7408722777282586,0.09478615697689005,0.9922633405784057,3.0287208612711036,92352.10339979912,92313.31669820125,490
6211,6.900521344075692e-84,0.022067165988363526,0.12612520807640962,0.672123981378846,0.09667867307564877,0.9486782769490985,3.082692912643142,92352.47507546327,92302.92059062814,489
6212,1.0578658079522222e-83,0.02171873361183808,0.10741488900041792,0.7422363877667726,0.11968595028970792,0.9899330976621487,3.07444003278014,92352.90231708021,92268.6925262123,488
6213,1.0749526042471003e-83,0.02267727553827939,0.11761788950309045,0.7152738603281344,0.08022373795136353,0.9568156845642927,3.0265607164868937,92352.91834016194,92256.18209095733,487
6214,1.334967080155377e-83,0.022417685780023316,0.1262483287399957,0.6742900235545644,0.0561855080561346,0.967983697861102,2.9792343193579254,92353.13497022289,92345.70003905056,486
6215,1.418656869647903e-83,0.02246908767020564,0.1288877779109418,0.6616560304625235,0.09726053723547153,0.928743324479834,3.077740932517857,92353.19577414796,92313.31669820125,485
6216,2.1593270675499468e-83,0.022905854721820842,0.11808462281915143,0.7016072095207884,0.13101210400178664,0.9400396773295812,3.123604071008699,92353.61586022076,92262.52571138841,484
6217,2.3601630861605253e-83,0.022498326592774228,0.1061025287288416,0.751992829578452,0.1594707432713421,0.9938726005791815,3.13174639104445,92353.70479431136,92331.97884115326,483
6218,3.499807485235428e-83,0.02151352654249129,0.11586690901942678,0.7076408495598141,0.058985407832828074,1.0050278492036244,2.95048347965499,92354.09877155317,92341.9384779976,482
6219,3.445167419762106e-83,0.022133096193222818,0.11175015586784244,0.7305045093166638,0.0907044776660254,1.0056120548955707,3.0011076851851732,92354.10319806487,92262.52571138841,481
6220,5.294958070311102e-83,0.02153425994449271,0.11760653634160098,0.6823956203225884,0.1469669683962277,0.9674225334568874,3.143530717861355,92354.55355748166,92307.69961436457,500
6221,7.476620060675094e-83,0.023723991541248952,0.11858110917261445,0.7121339987483033,0.15949474803368793,0.9378496811866784,3.1870019519656725,92354.89858324769,92313.31669820125,499
6222,8.104620525664328e-83,0.022794779819466805,0.1281302119352546,0.6616926825304134,0.08191811521338324,0.9277286140775542,3.054860679193791,92354.97923675568,92030.88892145397,498
6223,9.900991068958024e-83,0.022539282783740965,0.12120254849917185,0.7012243405410329,0.1260739212293895,0.952233830036723,3.132320103156355,92355.17943728148,92262.52571138841,497
6224,1.0094436079567435e-82,0.02197901647630502,0.13676996764203386,0.6406283512103201,0.08907266968503734,0.93850662842554,3.080100337617152,92355.19878681022,92160.98833719661,496
6225,1.0336334574927827e-82,0.022379643758799552,0.11298359438865747,0.7112093683443864,0.12460281556062068,0.9566888836950377,3.094562595815371,92355.22246773775,92328.26129293602,495
6226,1.0658940300366964e-82,0.02295542280643547,0.10293549356527154,0.7721727112589096,0.0929168357434553,0.9827676626128303,3.0174991080908153,92355.2532014262,91991.74831622443,494
6227,1.5617774361318494e-82,0.02140313897898039,0.13028849557132902,0.6473710367857443,0.043122308561703175,0.9711555628946006,2.9455127749846683,92355.63521206916,92071.88452476126,493
6228,2.1479832183793422e-82,0.02243787530980165,0.10932949322802063,0.7400003064960898,0.1199274428865333,0.9761755574497999,3.0751324834211915,92355.95391687831,92299.47551368698,492
6229,2.2569913218727172e-82,0.02097876634589278,0.1260198760647339,0.6540952451096314,0.10219821127732005,0.9784507925230403,3.0556693290978107,92356.00342016721,92337.96275179676,491
6230,2.918168243064395e-82,0.02159920151615712,0.11814905303051443,0.7007605272686404,0.07676651971721617,0.9708190803678586,3.0181994876229536,92356.26034361978,92345.70003905056,490
6231,2.928640227877281e-82,0.02368688996701889,0.11469262598960132,0.725805473461707,0.05237876515917797,0.9475797028029367,2.963188793867827,92356.26392574362,92317.74662834243,489
6232,3.8818462472812633e-82,0.020957218785396487,0.11919951687845202,0.6774567914357835,0.09289992393966179,0.9761908091021021,3.0350041446317864,92356.54569839175,92252.0153245028,488
6233,4.1901800597146086e-82,0.02217108246243706,0.12108333038070763,0.6948441355892028,0.10096431575401234,0.9696614877522374,3.0533659246647202,92356.62213122105,92262.52571138841,487
6234,5.1912342972805433e-82,0.022878362102670864,0.11161950968134517,0.7380934044948658,0.13746625675605195,0.9993094495945144,3.0979685213618335,92356.83635900548,91870.46321065724,486
6235,6.169265892278573e-82,0.022644152676243496,0.12686416581014198,0.6622707679914598,0.1296361407265727,0.9378207179161491,3.131686419464894,92357.00896736502,92313.31669820125,485
6236,6.682626717280497e-82,0.02142545787683757,0.12231333078844699,0.6803195343001505,0.07507256885254414,0.959203841986822,3.0291098356185913,92357.08889864577,92273.98282029267,484
6237,8.392737546374026e-82,0.021927562600054677,0.11133922165515556,0.7170485335907428,0.13620288734331648,0.9621394084688761,3.1254496802254903,92357.31675426844,92205.19893285338,483
6238,1.4838837577881942e-81,0.022612301411363302,0.10122997683324698,0.7683444300787567,0.09663357780226053,0.9975195804689457,3.009423332208278,92357.8866354187,92183.46797292231,482
6239,1.863781623665249e-81,0.021904256684881277,0.12967647844039873,0.6645853956685861,0.052291776717625874,0.9541471399591995,2.9947640950259675,92358.13474213537,92030.88892145397,481
6240,2.0537907810327212e-81,0.022896795530448336,0.13477673937017526,0.6490069557289132,0.07500466607641516,0.9216068239654256,3.046438974172309,92358.25239868538,91755.0457425735,500
6241,2.132020807679266e-81,0.02184263926783021,0.13490262005256998,0.6402723086793422,0.09249502326527698,0.9431220189236852,3.069041910523934,92358.2897817043,92349.12385154066,499
6242,2.311877695703977e-81,0.022871879114813462,0.11622624951935402,0.7085307792026974,0.13026919571456297,0.9451544230423554,3.1167342169425667,92358.37077148797,92126.93474072647,498
6243,3.564702560827791e-81,0.02237168047711425,0.12225137289223953,0.6840003016817815,0.15724515927305702,0.9431864952805559,3.196163751064714,92358.80379205558,92313.31669820125,497
6244,4.217922879263436e-81,0.02137238201229253,0.12746469824604803,0.6504617207723621,0.058219462902052585,0.9615696526586723,2.9752722115932433,92358.97205423651,92354.10319806487,496
6245,4.386401800499362e-81,0.022737638742148406,0.11761356998724191,0.7057123766788225,0.11951989029908491,0.9366539534366171,3.1173320727135407,92359.01122069392,92277.92823338084,495
6246,4.454339487748529e-81,0.02154499290702456,0.1325297275733096,0.6426648924479492,0.10244965185665655,0.9556954119091119,3.0762035964100516,92359.02659022514,92282.8250396472,494
6247,5.007306148876862e-81,0.022498632301781816,0.12259356254203205,0.6965438133290516,0.07989563839621479,0.9728656888144123,3.016336683513972,92359.143609514,91522.4180569236,493
6248,6.16845686080617e-81,0.0214709207034846,0.10806175499513322,0.7319862843045442,0.07156846027716492,1.0105888549703073,2.9567499121563543,92359.35216014138,92349.12385154066,492
6249,7.704393697698843e-81,0.020869271674739783,0.11636471135970891,0.6862185387325256,0.13905758049231623,0.9928771113011111,3.112936366464602,92359.57450221456,92115.93887257058,491
6250,7.746085583599899e-81,0.023530790249806137,0.11415288235172422,0.7303679039744195,0.08192694128708447,0.9466307229737995,3.0272101162626424,92359.57989906812,92248.17436479467,490
6251,1.1529122893610613e-80,0.022447165141593377,0.09735015166957012,0.7957708722909592,0.15802938578006231,1.0255742756527257,3.1148134907028022,92359.97758769806,92354.10319806487,489
6252,1.2288498489799065e-80,0.022953303618576337,0.12772804975106192,0.6770575099743907,0.08612995619067808,0.9452294064056663,3.0582978978582,92360.04137518113,92341.9384779976,488
6253,1.2490806168453468e-80,0.021485120896914952,0.11158693470220185,0.7234954360996365,0.08961083314347047,0.9883389218006328,3.023554085535594,92360.05770430551,92299.47551368698,487
6254,3.2406644658417996e-80,0.023300229962976152,0.1218716783830104,0.6985731003174145,0.0748094476483364,0.9638115003059236,3.0017648681582316,92361.01107492216,92299.47551368698,486
6255,3.2872871834413602e-80,0.023376052400119307,0.1175275436480528,0.7210959525569598,0.13974166300136626,0.969475257395197,3.1263953104839195,92361.02535919167,92288.95708138257,485
6256,3.3083341211238163e-80,0.022779795705115524,0.12027715222060002,0.6932856223078748,0.11831746821950244,0.9425973300027547,3.0975220687615326,92361.03174130736,92354.10319806487,484
